antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'470106', '460509'})",frozenset({'460488'}),0.019208586187873012,0.04087466773659662,0.010983499674005718,0.5718015665796345,13.989142866296113,1.0,0.01019835509588663,2.239908550346851,0.9467007754805074,0.22369765066394284,0.5535532020514188,0.42025661151067617
"frozenset({'460509', '460488'})",frozenset({'470106'}),0.020111339585736496,0.06158784292090877,0.010983499674005718,0.546134663341646,8.867572518215862,1.0,0.009744885650670325,2.06760041202591,0.9054391605913964,0.15531914893617024,0.5163475523686109,0.3622367127783148
"frozenset({'470631', '1787079', '470106'})",frozenset({'460488'}),0.021264857816339838,0.04087466773659662,0.011234264506745573,0.5283018867924528,12.924921865956708,1.0,0.010365070509036713,2.033345704398415,0.9426759635445261,0.22068965517241373,0.5081997134885337,0.401574256279662
"frozenset({'470631', '1787079', '460488'})",frozenset({'470106'}),0.0180049149907217,0.06158784292090877,0.011234264506745573,0.6239554317548747,10.131146053550852,1.0,0.010125380630492689,2.495481217714028,0.9178197504742447,0.16434336023477622,0.5992756856266606,0.4031829276038217
"frozenset({'470631', '470106', '460488'})",frozenset({'1787079'}),0.011936406038417172,0.1344601033151111,0.011234264506745573,0.9411764705882353,6.999670886631415,1.0,0.009629294117608884,14.714178243643108,0.8674908634079489,0.08311688311688312,0.9320383385710292,0.5123636922131777
"frozenset({'1787079', '470106', '460488'})",frozenset({'470631'}),0.017603691258337932,0.05948141832589398,0.011234264506745573,0.6381766381766381,10.729008422094424,1.0,0.010187171982928492,2.5993860013197727,0.9230437184573645,0.17060167555217057,0.6152937657230303,0.4135233949736479
"frozenset({'470631', '460488'})","frozenset({'1787079', '470106'})",0.020311951451928382,0.04849791865188826,0.011234264506745573,0.5530864197530864,11.404333116294508,1.0,0.010249177137568847,2.1290516184861064,0.9312291115125275,0.19512195121951215,0.5303073014683106,0.39236534017643976
"frozenset({'470106', '460488'})","frozenset({'470631', '1787079'})",0.019258739154420983,0.04192788003410402,0.011234264506745573,0.5833333333333334,13.912779106858055,1.0,0.010426786401870908,2.2993730879181506,0.9463491251780692,0.22489959839357426,0.5650988500933536,0.42563795853269537
"frozenset({'1787079', '470106', '460488'})",frozenset({'460509'}),0.017603691258337932,0.04393399869602287,0.010181052209238177,0.5783475783475783,13.164009548712743,1.0,0.009407651660449169,2.2674268003898375,0.9405932153092624,0.1982421875,0.5589714297158036,0.40504136908246496
"frozenset({'1787079', '470106', '460509'})",frozenset({'460488'}),0.017001855659762276,0.04087466773659662,0.010181052209238177,0.5988200589970502,14.650151112076298,1.0,0.009486107008239819,2.390760938509513,0.9478566401930231,0.21345951629863302,0.5817231309528437,0.4239499067991386
"frozenset({'1787079', '460509', '460488'})",frozenset({'470106'}),0.017052008626310247,0.06158784292090877,0.010181052209238177,0.5970588235294118,9.694426614293926,1.0,0.009130855780474999,2.328906083261978,0.9124063080528135,0.14871794871794872,0.5706138572151643,0.38118413489174174
"frozenset({'470106', '460488', '460509'})",frozenset({'1787079'}),0.010983499674005718,0.1344601033151111,0.010181052209238177,0.9269406392694063,6.893796869225174,1.0,0.008704209708309879,11.847077335874399,0.8644365950898789,0.07526881720430106,0.9155909958507761,0.5013293274676013
"frozenset({'470106', '460488'})","frozenset({'1787079', '460509'})",0.019258739154420983,0.03219820452379758,0.010181052209238177,0.5286458333333334,16.418487960799585,1.0,0.00956095538707366,2.0532369583583523,0.9575339480787421,0.24665856622114216,0.5129641535385466,0.4224226051401869
"frozenset({'470106', '460509'})","frozenset({'1787079', '460488'})",0.019208586187873012,0.03244896935653744,0.010181052209238177,0.5300261096605744,16.334143122909108,1.0,0.009557753384645477,2.0587335818691455,0.9571643188136231,0.24546553808948005,0.5142644930811835,0.42189095282101363
"frozenset({'460509', '460488'})","frozenset({'1787079', '470106'})",0.020111339585736496,0.04849791865188826,0.010181052209238177,0.5062344139650873,10.438270920423863,1.0,0.009205694098028627,1.927031993033297,0.9227565633120148,0.1742489270386266,0.4810672559587748,0.3580810125668249
"frozenset({'460488', '460551'})",frozenset({'1787079'}),0.01790460905762576,0.1344601033151111,0.015948643362254877,0.8907563025210083,6.6246885177047306,1.0,0.013541187778549844,7.923019054269363,0.8645285524056556,0.11691176470588234,0.8737854859176257,0.5046843802795269
"frozenset({'470631', '460488'})",frozenset({'460551'}),0.020311951451928382,0.06008325392446963,0.012488088670444857,0.6148148148148148,10.232715018858592,1.0,0.011267680533657145,2.440168475388396,0.9209811499504725,0.1838995568685377,0.5901922305422652,0.4113306127496445
"frozenset({'460488', '460551'})",frozenset({'470631'}),0.01790460905762576,0.05948141832589398,0.012488088670444857,0.6974789915966386,11.725997987727974,1.0,0.01142309712912663,3.1089364227560723,0.9313956879504537,0.19242658423493045,0.6783465905959248,0.45371420068870716
"frozenset({'470106', '460488'})",frozenset({'460551'}),0.019258739154420983,0.06008325392446963,0.011384723406389487,0.5911458333333334,9.838778606705622,1.0,0.010227595691509286,2.2989046528216797,0.916002419472019,0.16752767527675277,0.5650102326894687,0.39031415205898723
"frozenset({'460488', '460551'})",frozenset({'470106'}),0.01790460905762576,0.06158784292090877,0.011384723406389487,0.6358543417366946,10.324348306097683,1.0,0.010282017156188152,2.577024154440273,0.9196067862376534,0.1671575846833579,0.6119555192073087,0.4103538809660672
"frozenset({'470631', '1787079', '460488'})",frozenset({'460551'}),0.0180049149907217,0.06008325392446963,0.011585335272581373,0.6434540389972145,10.709374026348465,1.0,0.010503541393305352,2.6361727487587143,0.9232468416840224,0.1742081447963801,0.6206621889741989,0.4181377039727308
"frozenset({'470631', '1787079', '460551'})",frozenset({'460488'}),0.02261898791313506,0.04087466773659662,0.011585335272581373,0.5121951219512195,12.530869370043394,1.0,0.010660791657093882,1.966206931139977,0.9414926890296349,0.22318840579710145,0.49140653297350795,0.39781535238665267
"frozenset({'470631', '460488', '460551'})",frozenset({'1787079'}),0.012488088670444857,0.1344601033151111,0.011585335272581373,0.927710843373494,6.899524992922079,1.0,0.009906185579745088,11.97330190414096,0.8658756175262015,0.08558725453871804,0.9164808498101805,0.5069363616345277
"frozenset({'1787079', '460488', '460551'})",frozenset({'470631'}),0.015948643362254877,0.05948141832589398,0.011585335272581373,0.7264150943396226,12.212470966305004,1.0,0.010636687345020598,3.437757574395008,0.9329965177781292,0.18146111547525529,0.7091127054891343,0.46059371917655667
"frozenset({'470631', '460488'})","frozenset({'1787079', '460551'})",0.020311951451928382,0.04393399869602287,0.011585335272581373,0.5703703703703703,12.982437003213256,1.0,0.010692950023978671,2.2253260375178776,0.9421089302833954,0.21999999999999997,0.5506276459536701,0.4170345002536783
"frozenset({'460488', '460551'})","frozenset({'470631', '1787079'})",0.01790460905762576,0.04192788003410402,0.011585335272581373,0.6470588235294117,15.432662538699688,1.0,0.010834632971955707,2.714537673236705,0.9522520682259218,0.2401247401247401,0.6316131436084876,0.46168730650154793
"frozenset({'1787079', '470106', '460488'})",frozenset({'460551'}),0.017603691258337932,0.06008325392446963,0.010632428908169919,0.603988603988604,10.052528192761915,1.0,0.009574741856287235,2.3734588336151883,0.9166591212949015,0.15856394913986538,0.5786739648326543,0.39047510332986124
"frozenset({'1787079', '460488', '460551'})",frozenset({'470106'}),0.015948643362254877,0.06158784292090877,0.010632428908169919,0.6666666666666667,10.824647122692728,1.0,0.00965018636597377,2.815236471237274,0.922328117832934,0.15892053973013492,0.6447900521974597,0.41965255157437575
"frozenset({'470106', '460488', '460551'})",frozenset({'1787079'}),0.011384723406389487,0.1344601033151111,0.010632428908169919,0.933920704845815,6.945708666139763,1.0,0.009101637822732826,13.098503769831327,0.8658840606622152,0.07863501483679525,0.9236554023595265,0.5064978384355894
"frozenset({'470106', '460488'})","frozenset({'1787079', '460551'})",0.019258739154420983,0.04393399869602287,0.010632428908169919,0.5520833333333334,12.566198154490106,1.0,0.009786315487272542,2.134472933143763,0.9384956798193773,0.2022900763358779,0.5315002666596723,0.39704623287671237
"frozenset({'460488', '460551'})","frozenset({'1787079', '470106'})",0.01790460905762576,0.04849791865188826,0.010632428908169919,0.5938375350140056,12.244598356405644,1.0,0.009764092634599323,2.3426637451122474,0.9350734598389356,0.1906474820143885,0.5731354949738698,0.40653614082654776
"frozenset({'434952', '460488'})",frozenset({'1787079'}),0.013842218767240082,0.1344601033151111,0.012488088670444857,0.9021739130434783,6.709603003421824,1.0,0.010626862504891386,8.847741166112199,0.8629043969194174,0.09194977843426881,0.886976802188777,0.49752485282908715
"frozenset({'435225', '460488'})",frozenset({'1787079'}),0.011434876372937459,0.1344601033151111,0.01028135814233412,0.8991228070175439,6.686911469273706,1.0,0.008743823483833426,8.580134628006725,0.8602914554334525,0.0758136094674556,0.8834517121985634,0.4877934064927332
"frozenset({'1787079', '460509'})",frozenset({'460488'}),0.03219820452379758,0.04087466773659662,0.017052008626310247,0.529595015576324,12.956558301320644,1.0,0.01573591771468504,2.0389353089837914,0.9535206630716753,0.3043867502238138,0.5095479510341103,0.47338646484337676
"frozenset({'1787079', '460488'})",frozenset({'460509'}),0.03244896935653744,0.04393399869602287,0.017052008626310247,0.5255023183925812,11.96117662834438,1.0,0.015626395648912845,2.0149013121943757,0.9471295630008171,0.2874049027895182,0.5036977771824832,0.4568150861369299
"frozenset({'460509', '460488'})",frozenset({'1787079'}),0.020111339585736496,0.1344601033151111,0.017052008626310247,0.8478802992518704,6.305813236398001,1.0,0.014347835827806833,5.6898606323055825,0.8586854877072131,0.12399708242159009,0.8242487708183476,0.4873493253066513
"frozenset({'470631', '460509'})",frozenset({'460488'}),0.021164551883243895,0.04087466773659662,0.011384723406389487,0.5379146919431279,13.160099438839298,1.0,0.010519629380367932,2.0756455908469547,0.943991897722058,0.22475247524752473,0.5182221837823692,0.4082211496525455
"frozenset({'470631', '460488'})",frozenset({'460509'}),0.020311951451928382,0.04393399869602287,0.011384723406389487,0.5604938271604938,12.757632899261512,1.0,0.010492338157786786,2.1753187108320824,0.9407234826975128,0.21537001897533203,0.5402972470100763,0.40981312362590894
"frozenset({'460509', '460488'})",frozenset({'470631'}),0.020111339585736496,0.05948141832589398,0.011384723406389487,0.5660847880299251,9.517002182570554,1.0,0.010188472403396183,2.1675169612144627,0.9132924295724631,0.16691176470588234,0.5386425952396244,0.37874222538089847
"frozenset({'470631', '1787079', '460509'})",frozenset({'460488'}),0.017352926425598075,0.04087466773659662,0.01028135814233412,0.5924855491329479,14.495177133940919,1.0,0.009572063040430191,2.3535983330718975,0.9474526118710889,0.21443514644351466,0.5751186657687644,0.42200964573211813
"frozenset({'470631', '1787079', '460488'})",frozenset({'460509'}),0.0180049149907217,0.04393399869602287,0.01028135814233412,0.5710306406685237,12.997465689828417,1.0,0.00949033023060975,2.2287512627800505,0.9399862976157851,0.19902912621359223,0.5513182575822113,0.40252445275435317
"frozenset({'470631', '460509', '460488'})",frozenset({'1787079'}),0.011384723406389487,0.1344601033151111,0.01028135814233412,0.9030837004405287,6.716369229050242,1.0,0.008750567056897026,8.930798024884991,0.8609112686094395,0.07584165741768405,0.8880279234606387,0.4897738532042255
"frozenset({'1787079', '460509', '460488'})",frozenset({'470631'}),0.017052008626310247,0.05948141832589398,0.01028135814233412,0.6029411764705882,10.13663079059617,1.0,0.009267080483935807,2.3687134649570076,0.9169843160240879,0.15518546555639667,0.5778299001571513,0.38789554607677806
"frozenset({'470631', '460488'})","frozenset({'1787079', '460509'})",0.020311951451928382,0.03219820452379758,0.01028135814233412,0.5061728395061729,15.720529979616169,1.0,0.009627349775207482,1.95979863583931,0.95580313999106,0.2434679334916865,0.489743496238461,0.41274374062536057
"frozenset({'460509', '460488'})","frozenset({'470631', '1787079'})",0.020111339585736496,0.04192788003410402,0.01028135814233412,0.5112219451371571,12.192887995322698,1.0,0.009438132308858233,1.9601373474812465,0.9368257978823007,0.19864341085271317,0.4898316685384377,0.3782186280709709
"frozenset({'460488', '487179'})",frozenset({'1787079'}),0.012638547570088771,0.1344601033151111,0.011535182306033401,0.9126984126984127,6.787875289367269,1.0,0.009835801894006319,9.914366089299634,0.8635930574358271,0.08509064002959672,0.8991362643871627,0.4992436487214555
"frozenset({'487263', '460488'})",frozenset({'1787079'}),0.011886253071869201,0.1344601033151111,0.010231205175786148,0.8607594936708861,6.40159774125468,1.0,0.00863297835971306,6.216150167100567,0.8539391342772009,0.07516580692704496,0.8391287254782593,0.46842525224387277
frozenset({'434931'}),frozenset({'1787079'}),0.026530919303876823,0.1344601033151111,0.020061186619188525,0.7561436672967864,5.6235541149685275,1.0,0.01649383646854437,3.5493845375682653,0.8445841061308603,0.14234875444839856,0.718261014151734,0.4526708638610004
frozenset({'434931'}),frozenset({'460551'}),0.026530919303876823,0.06008325392446963,0.014945584031295452,0.5633270321361059,9.375774368749429,1.0,0.013351520069911008,2.1524500375495914,0.917689283528521,0.2085374387683695,0.535413141975445,0.40603747266237683
frozenset({'434931'}),frozenset({'434952'}),0.026530919303876823,0.043683233863283016,0.01449420733236371,0.5463137996219282,12.506258152309558,1.0,0.013335250979804569,2.1078815386930136,0.9451147965323051,0.2601260126012601,0.5255900383187343,0.43905816272715237
frozenset({'434931'}),frozenset({'470106'}),0.026530919303876823,0.06158784292090877,0.01414313656652791,0.5330812854442344,8.655625203967906,1.0,0.012509154475893437,2.00979769674024,0.9085734851889609,0.19118644067796609,0.5024374833238517,0.38136148962765465
frozenset({'434931'}),frozenset({'470631'}),0.026530919303876823,0.05948141832589398,0.013340689101760369,0.502835538752363,8.453657510272652,1.0,0.011762592392075935,1.8917655121886012,0.9057380700592285,0.18357487922705312,0.47139326012815896,0.36355942199000946
"frozenset({'1787079', '434931'})",frozenset({'460551'}),0.020061186619188525,0.06008325392446963,0.01298961833592457,0.6475000000000001,10.776713272120203,1.0,0.011784276966257695,2.666430485320654,0.9257795664981295,0.193427931292009,0.6249667840563471,0.4318468280467446
"frozenset({'434931', '460551'})",frozenset({'1787079'}),0.014945584031295452,0.1344601033151111,0.01298961833592457,0.8691275167785235,6.463831986962693,1.0,0.010980033562971909,6.613612543899921,0.8581180844813042,0.09522058823529411,0.8487967062838672,0.48286663045192496
"frozenset({'434952', '434931'})",frozenset({'1787079'}),0.01449420733236371,0.1344601033151111,0.012889312402828628,0.8892733564013842,6.613659624501006,1.0,0.010940419787448363,7.816907191935408,0.861281373451748,0.09472908219683007,0.8720721667219375,0.49256655511229225
"frozenset({'1787079', '434931'})",frozenset({'434952'}),0.020061186619188525,0.043683233863283016,0.012889312402828628,0.6425000000000001,14.708160160734788,1.0,0.012012974896167651,2.6750119332495585,0.9510905356801114,0.2534516765285996,0.6261698919655969,0.46878157290470723
"frozenset({'434952', '434931'})",frozenset({'460551'}),0.01449420733236371,0.06008325392446963,0.010833040774361804,0.7474048442906575,12.439486803264957,1.0,0.009962181634777486,3.7210402687099764,0.9331358967109604,0.16994492525570418,0.7312579472979787,0.463852672562691
"frozenset({'434931', '460551'})",frozenset({'434952'}),0.014945584031295452,0.043683233863283016,0.010833040774361804,0.7248322147651007,16.59291564891084,1.0,0.010180169331899377,3.475395076935875,0.9539912729796137,0.2266526757607555,0.7122629290015389,0.48641151496004753
"frozenset({'1787079', '434931'})",frozenset({'470106'}),0.020061186619188525,0.06158784292090877,0.0129394653693766,0.645,10.472846091205213,1.0,0.01170394015906698,2.6434145269833556,0.9230320912537875,0.18832116788321168,0.6217014055902945,0.4275488599348534
"frozenset({'434931', '470106'})",frozenset({'1787079'}),0.01414313656652791,0.1344601033151111,0.0129394653693766,0.9148936170212767,6.8042013538930375,1.0,0.011037777765441532,10.170093786047456,0.8652696063062925,0.09537892791127542,0.9016724898474467,0.50556318299777
"frozenset({'434952', '434931'})",frozenset({'470106'}),0.01449420733236371,0.06158784292090877,0.010030593309594263,0.6920415224913494,11.236657912829818,1.0,0.009137926345145563,3.0472035213017676,0.9244040712468194,0.1518602885345482,0.6718302558364072,0.4274539860013751
"frozenset({'434931', '470106'})",frozenset({'434952'}),0.01414313656652791,0.043683233863283016,0.010030593309594263,0.7092198581560284,16.235516362540814,1.0,0.009412775367398275,3.288796683543344,0.9518690542809178,0.2098635886673662,0.6959374214271581,0.4694204916497708
"frozenset({'434931', '470106'})",frozenset({'460551'}),0.01414313656652791,0.06008325392446963,0.010030593309594263,0.7092198581560284,11.803952213500043,1.0,0.009180827643979114,3.232396614552434,0.9284132878872665,0.15625,0.6906320234658263,0.43808238316816445
"frozenset({'434931', '460551'})",frozenset({'470106'}),0.014945584031295452,0.06158784292090877,0.010030593309594263,0.6711409395973154,10.897295761100057,1.0,0.009110127027913596,2.8535390082609093,0.9220141540654754,0.15082956259426847,0.6495579709599097,0.41700369455435804
"frozenset({'470631', '434931'})",frozenset({'1787079'}),0.013340689101760369,0.1344601033151111,0.011886253071869201,0.8909774436090225,6.6263331772175675,1.0,0.010092462636951726,7.939090086833806,0.8605675366074989,0.08745387453874537,0.8740409808854038,0.48968864720548105
"frozenset({'1787079', '434931'})",frozenset({'470631'}),0.020061186619188525,0.05948141832589398,0.011886253071869201,0.5925,9.961094013490724,1.0,0.010692985238459421,2.30802105932296,0.9180261137359599,0.17568569310600446,0.5667283901242468,0.3961656829679595
"frozenset({'470631', '434931'})",frozenset({'460551'}),0.013340689101760369,0.06008325392446963,0.01068258187471789,0.8007518796992482,13.327372061204768,1.0,0.009881029863889418,4.717318008605494,0.9374729885267313,0.17026378896882496,0.7880151394975353,0.48927410345563416
"frozenset({'434931', '460551'})",frozenset({'470631'}),0.014945584031295452,0.05948141832589398,0.01068258187471789,0.714765100671141,12.016611587084215,1.0,0.009793597338827604,3.2973474981045134,0.9306915948792563,0.16758457907159716,0.6967259287730966,0.4471801894586733
frozenset({'435204'}),frozenset({'1787079'}),0.052610461908821904,0.1344601033151111,0.02648076633732885,0.5033365109628217,3.7433892920879157,1.0,0.01940675819361294,1.7427089282580583,0.7735597438118613,0.16489693941286693,0.42618070993670776,0.3501389753620524
"frozenset({'435204', '435225'})",frozenset({'1787079'}),0.01991072771954461,0.1344601033151111,0.011334570439841516,0.5692695214105793,4.233743001643245,1.0,0.0086573719335925,2.009469818619303,0.7793191972271205,0.07924263674614304,0.5023562977984437,0.3267832127754127
"frozenset({'435204', '470043'})",frozenset({'435225'}),0.016149255228446763,0.0802447464767541,0.010431817041978033,0.6459627329192547,8.049906832298136,1.0,0.009135924150382927,2.597905189776186,0.8901502229228181,0.12135355892648775,0.6150744823423862,0.38798136645962733
"frozenset({'435204', '435225'})",frozenset({'470043'}),0.01991072771954461,0.06534931541200661,0.010431817041978033,0.5239294710327456,8.01736740055404,1.0,0.009130664616150929,1.9632609618065258,0.8930520948962,0.13941018766756033,0.49064336353948884,0.34178054518636514
"frozenset({'435204', '435267'})",frozenset({'435225'}),0.017754150157981846,0.0802447464767541,0.010732734841265862,0.6045197740112994,7.533449858757062,1.0,0.009308057562928384,2.3256668553373503,0.8829344410537341,0.12298850574712644,0.5700158009712252,0.3691348870056497
"frozenset({'435204', '435225'})",frozenset({'435267'}),0.01991072771954461,0.06464717388033502,0.010732734841265862,0.5390428211586902,8.338227161429888,1.0,0.009445562564296454,2.0291533987404753,0.8979492528433846,0.1453804347826087,0.5071836359830093,0.352531495916816
"frozenset({'435204', '460551'})",frozenset({'1787079'}),0.013992677666883996,0.1344601033151111,0.011384723406389487,0.8136200716845878,6.051014774083922,1.0,0.009503266521645218,4.643954445674693,0.8465844466055095,0.08305890962312476,0.7846662770494262,0.4491449854879485
"frozenset({'435204', '470106'})",frozenset({'1787079'}),0.012086864938061086,0.1344601033151111,0.010833040774361804,0.8962655601659751,6.665661694945683,1.0,0.009207839666034317,8.343804604042331,0.8603766409825402,0.07982261640798227,0.8801505970650934,0.48841625639779546
frozenset({'435099'}),frozenset({'435204'}),0.042178644866843876,0.052610461908821904,0.025427554039821457,0.6028537455410226,11.458818715293088,1.0,0.02320851605068864,2.3854928189661098,0.9529240130269638,0.36659436008676793,0.5807994088058469,0.543085595363457
frozenset({'435099'}),frozenset({'469455'}),0.042178644866843876,0.044585987261146494,0.02302021164551883,0.5457788347205706,12.2410395787328,1.0,0.021139635122793307,2.103411478307266,0.95874620778368,0.3611329661683713,0.5245818470075306,0.5310446479564608
frozenset({'469455'}),frozenset({'435099'}),0.044585987261146494,0.042178644866843876,0.02302021164551883,0.516310461192351,12.241039578732803,1.0,0.021139635122793307,1.9802399644497115,0.9611619462599853,0.3611329661683713,0.4950106967072095,0.5310446479564608
"frozenset({'435204', '435099'})",frozenset({'469455'}),0.025427554039821457,0.044585987261146494,0.016901549726666333,0.6646942800788954,14.90814313891237,1.0,0.015767837126164738,2.8493817909329335,0.9572634328276157,0.3182247403210576,0.6490466798159106,0.5218859476884916
"frozenset({'435204', '469455'})",frozenset({'435099'}),0.02557801293946537,0.042178644866843876,0.016901549726666333,0.6607843137254902,15.666323937422769,1.0,0.015822703802493086,2.823635208774044,0.9607427057323379,0.33234714003944776,0.6458466033811158,0.5307488750553729
"frozenset({'435099', '469455'})",frozenset({'435204'}),0.02302021164551883,0.052610461908821904,0.016901549726666333,0.7342047930283225,13.955490341460175,1.0,0.015690445758756746,3.5643589998676304,0.9502178297454895,0.2877882152006832,0.7194446462780161,0.5277315671528648
"frozenset({'1787079', '435099'})",frozenset({'435204'}),0.019409198054064897,0.052610461908821904,0.01303977130247254,0.6718346253229974,12.769981500777165,1.0,0.012018644427568378,2.8869271751282355,0.9399347302656427,0.22108843537414966,0.6536109367027658,0.45984486270916314
"frozenset({'435204', '435099'})",frozenset({'1787079'}),0.025427554039821457,0.1344601033151111,0.01303977130247254,0.5128205128205128,3.8139232395107063,1.0,0.009620779759227576,1.7766345247742454,0.7570527995059694,0.08879781420765027,0.437138034831858,0.3048996260484511
"frozenset({'1787079', '435099'})",frozenset({'469455'}),0.019409198054064897,0.044585987261146494,0.011033652640553688,0.5684754521963824,12.750092284976006,1.0,0.010168274383366082,2.2140432510774626,0.9398101565987205,0.2083333333333333,0.548337639965547,0.4079722592815433
"frozenset({'1787079', '469455'})",frozenset({'435099'}),0.020813481117408095,0.042178644866843876,0.011033652640553688,0.5301204819277108,12.568456943111325,1.0,0.010155768212059772,2.038440319898768,0.9400004190646477,0.21235521235521232,0.509428855856981,0.3958569115940575
"frozenset({'435204', '435225'})",frozenset({'435099'}),0.01991072771954461,0.042178644866843876,0.011585335272581373,0.5818639798488665,13.79522698478781,1.0,0.010745527759058276,2.290693240890741,0.9463537520031226,0.22939424031777558,0.5634509317314143,0.4282684940861455
"frozenset({'435099', '435225'})",frozenset({'435204'}),0.01569787852951502,0.052610461908821904,0.011585335272581373,0.7380191693290735,14.027992580793516,1.0,0.01075946263215501,3.6162551880797413,0.9435253085512945,0.20424403183023876,0.7234708426285017,0.479114446437654
"frozenset({'435099', '435225'})",frozenset({'469455'}),0.01569787852951502,0.044585987261146494,0.010782887807813833,0.6869009584664537,15.406207211319034,1.0,0.010082982395669852,3.051475367216951,0.9500041473223702,0.21783181357649448,0.6722896698615549,0.4643728639351391
"frozenset({'469455', '435225'})",frozenset({'435099'}),0.017453232358694018,0.042178644866843876,0.010782887807813833,0.617816091954023,14.647604111143,1.0,0.01004673411837797,2.5061791848596866,0.9482800004273438,0.2207392197125257,0.6009862319337765,0.4367320650019818
"frozenset({'435204', '445452'})",frozenset({'435099'}),0.016149255228446763,0.042178644866843876,0.01068258187471789,0.6614906832298137,15.683071026063324,1.0,0.010001428173573213,2.8295273059896915,0.9516046851190918,0.2242105263157895,0.6465840785903894,0.4573802999977844
"frozenset({'435099', '445452'})",frozenset({'435204'}),0.014042830633431968,0.052610461908821904,0.01068258187471789,0.7607142857142858,14.459372872123113,1.0,0.00994378206858568,3.9592398606795514,0.9440985230098055,0.19086021505376347,0.747426264841564,0.4818824050115757
"frozenset({'435099', '445452'})",frozenset({'469455'}),0.014042830633431968,0.044585987261146494,0.010181052209238177,0.725,16.260714285714286,1.0,0.009554938741505542,3.4742327735958307,0.9518690219974706,0.21014492753623193,0.7121666666666666,0.4766732283464567
"frozenset({'469455', '445452'})",frozenset({'435099'}),0.013842218767240082,0.042178644866843876,0.010181052209238177,0.7355072463768116,17.43790604697651,1.0,0.009597206179685595,3.6213519728322074,0.955885237683539,0.22210065645514224,0.7238600369414204,0.4884432783608196
"frozenset({'435099', '435267'})",frozenset({'435204'}),0.014343748432719796,0.052610461908821904,0.010983499674005718,0.7657342657342657,14.554790776430433,1.0,0.01022886844345639,4.044080714836969,0.9448467439760206,0.196236559139785,0.7527250145302025,0.48725226156112716
"frozenset({'435204', '435267'})",frozenset({'435099'}),0.017754150157981846,0.042178644866843876,0.010983499674005718,0.6186440677966102,14.667234325560774,1.0,0.010234653679579582,2.511620442349165,0.948663535484593,0.22438524590163936,0.601850668541031,0.43952417420746087
frozenset({'435204'}),frozenset({'469476'}),0.052610461908821904,0.038116254576458196,0.02638046040423291,0.5014299332697807,13.155278209823893,1.0,0.024375146644731196,1.929284988430775,0.9752956379439098,0.40997661730319557,0.48167325926618476,0.5967675982138377
frozenset({'469476'}),frozenset({'435204'}),0.038116254576458196,0.052610461908821904,0.02638046040423291,0.6921052631578948,13.155278209823894,1.0,0.024375146644731196,3.0769916621764763,0.9605993326430187,0.40997661730319557,0.6750072441559166,0.5967675982138377
frozenset({'469476'}),frozenset({'469455'}),0.038116254576458196,0.044585987261146494,0.020813481117408095,0.5460526315789475,12.247180451127821,1.0,0.019114030276419513,2.104680144004431,0.9547396531221083,0.3363047001620746,0.5248684210526317,0.5064346397489788
frozenset({'469476'}),frozenset({'435099'}),0.038116254576458196,0.042178644866843876,0.01991072771954461,0.5223684210526316,12.384665811377433,1.0,0.018303035754109968,2.005356005237462,0.955682005783246,0.329734219269103,0.5013354250376176,0.497212747981726
"frozenset({'435204', '469455'})",frozenset({'469476'}),0.02557801293946537,0.038116254576458196,0.016650784893926476,0.6509803921568628,17.078813209494324,1.0,0.015675846841165873,2.7559590458764402,0.9661603850163121,0.3539445628997868,0.6371499055850507,0.5439112487100104
"frozenset({'435204', '469476'})",frozenset({'469455'}),0.02638046040423291,0.044585987261146494,0.016650784893926476,0.6311787072243347,14.156436719174364,1.0,0.015474586022400169,2.5904524262919435,0.9545420128978284,0.30655586334256696,0.6139670468948036,0.5023160127797714
"frozenset({'469455', '469476'})",frozenset({'435204'}),0.020813481117408095,0.052610461908821904,0.016650784893926476,0.8,15.206101048617732,1.0,0.015555778038409095,4.736947690455891,0.9540949600491703,0.2932862190812721,0.7888935944944415,0.5582459485224023
"frozenset({'435204', '435099'})",frozenset({'469476'}),0.025427554039821457,0.038116254576458196,0.016349867094638648,0.6429980276134122,16.8693916744524,1.0,0.015380663971600166,2.6943373421532355,0.9652653772033734,0.3464399574920298,0.6288512264760324,0.5359726980172324
"frozenset({'435204', '469476'})",frozenset({'435099'}),0.02638046040423291,0.042178644866843876,0.016349867094638648,0.6197718631178708,14.69397286409896,1.0,0.015237175023824672,2.519070164000201,0.9571961613225469,0.31316042267050914,0.6030281274849317,0.5037028162200531
"frozenset({'435099', '469476'})",frozenset({'435204'}),0.01991072771954461,0.052610461908821904,0.016349867094638648,0.8211586901763225,15.608277524714676,1.0,0.015302354512372622,5.297375304537998,0.9549450828889547,0.2910714285714286,0.8112272696360876,0.5659654270710021
"frozenset({'435099', '469455'})",frozenset({'469476'}),0.02302021164551883,0.038116254576458196,0.014744972165103567,0.6405228758169935,16.804454764361886,1.0,0.013867527917619023,2.6757856918145806,0.9626524326362988,0.31783783783783787,0.6262779926437788,0.5136824905400758
"frozenset({'469455', '469476'})",frozenset({'435099'}),0.020813481117408095,0.042178644866843876,0.014744972165103567,0.708433734939759,16.796028823976044,1.0,0.01386708773660965,3.285089771737684,0.9604524764218328,0.30561330561330563,0.6955943156856139,0.5290087818575133
